Codi farm,Oficina de farmàcia,Tipus via,Nom via,Núm. Via,CP,ABS,Telèfon,Nom comarca,Nom,província,geocode_input,address,lat,lng
F08012126,Navales luengo. miguel angel,Carrer,Camprecios,7,8042,63 barcelona 8-g,933530773,Barcelonès,Barcelona,Barcelona,"Carrer Camprecios, 7, 08042, Barcelona, Barcelona, Spain","Carrer de Campreciós, 7, 08042 Barcelona, Spain",41.44613530000000,2.1771531
F08012133,Beatobe muntada. joaquim,Carrer,J.anselm clave,1,8184,391 palau-solità i plegamans,938648047,Vallès Occidental,Palau-solità i Plegamans,Barcelona,"Carrer J.anselm clave, 1, 08184, Palau-solità i Plegamans, Barcelona, Spain","Carrer d'Anselm Clavé, 1, 08184 Palau-solità i Plegamans, Barcelona, Spain",41.586894,2.1793944
F08012140,Coll cortina. maria,Carrer,Mestre saura,39,8254,219 sant vicenç de castellet,938317128,Bages, El Pont De Vilomara I Rocafort,Barcelona,"Carrer Mestre saura, 39, 08254,  El Pont De Vilomara I Rocafort, Barcelona, Spain","Carrer Mestre Saura, 39, 08254 El Pont de Vilomara, Barcelona, Spain",41.7012211,1.8716811
F08012158,Alsina costa. josep m,Carrer,Sant antoni,17-19,8757,369 corbera de llobregat,,Baix Llobregat,Corbera de Llobregat,Barcelona,"Carrer Sant antoni, 17-19, 08757, Corbera de Llobregat, Barcelona, Spain","Carrer Sant Antoni, 17, 19, 08757 Corbera de Llobregat, Barcelona, Spain",41.4150291,1.9310139
F08012165,Sola casanovas. mercedes,Rambla,Onze de setembre,37,8030,395 barcelona 9-h,933469602,Barcelonès,Barcelona,Barcelona,"Rambla Onze de setembre, 37, 08030, Barcelona, Barcelona, Spain","Rambla de l'Onze de Setembre, 37, 08030 Barcelona, Spain",41.4298614,2.1922011
F08012180,Rubio tremps. montserrat,Carrer,Riera blanca,109-111,8028,36 barcelona 3-e,934225818,Barcelonès,Barcelona,Barcelona,"Carrer Riera blanca, 109-111, 08028, Barcelona, Barcelona, Spain","Carrer de la Riera Blanca, 109, 111, 08028 L'Hospitalet de Llobregat, Barcelona, Spain",41.3720028,2.1269505
F08012197,Piñas masso. loreto,Carrer,Felip ii,224,8027,67 barcelona 9-c,933527957,Barcelonès,Barcelona,Barcelona,"Carrer Felip ii, 224, 08027, Barcelona, Barcelona, Spain","Carrer de Felip II, 224, 08027 Barcelona, Spain",41.4277142,2.1783284
F08012207,Simats vila. carme,Avinguda,Montserrat,11-13,8250,215 sant joan de vilatorrada,938726314,Bages,Sant Joan de Vilatorrada,Barcelona,"Avinguda Montserrat, 11-13, 08250, Sant Joan de Vilatorrada, Barcelona, Spain","Avinguda de Montserrat, 11, 13, 08250 Sant Joan de Vilatorrada, Barcelona, Spain",41.7420687,1.8041277
F08012214,El oumri bouterfas. layla/castillo torres. mireia,Avinguda,Verge de montserrat,135,8820,183 el prat de llobregat 2,933791418,Baix Llobregat, El Prat De Llobregat,Barcelona,"Avinguda Verge de montserrat, 135, 08820,  El Prat De Llobregat, Barcelona, Spain","Av. de la Verge de Montserrat, 135, 08820 El Prat de Llobregat, Barcelona, Spain",41.3250514,2.0934646
F08012221,Alvez martin. maria rosa,Carrer,Major,48,8758,261 vallirana,936600540,Baix Llobregat,Cervelló,Barcelona,"Carrer Major, 48, 08758, Cervelló, Barcelona, Spain","Carrer Major, 48, 08758 Cervelló, Barcelona, Spain",41.3957211,1.954942
F08012239,Ganvini asencios. hugo ernesto,Carrer,Nadal,42-52,8030,395 barcelona 9-h,933469356,Barcelonès,Barcelona,Barcelona,"Carrer Nadal, 42-52, 08030, Barcelona, Barcelona, Spain","Carrer de Nadal, 42, 52, 08030 Barcelona, Spain",41.4289174,2.1882456
F08012246,Gómez avila. jessica giovanna,Carrer,Sant antoni,22,8970,214 sant joan despí 2,933730856,Baix Llobregat,Sant Joan Despí,Barcelona,"Carrer Sant antoni, 22, 08970, Sant Joan Despí, Barcelona, Spain","Carrer de Sant Antoni, 22, 08970 Sant Joan Despí, Barcelona, Spain",41.3671124,2.0710185
F08012253,Fernandez-rajal.garriga.eduard,Carrer,Teide,6,8031,,934291126,Barcelonès,Barcelona,Barcelona,"Carrer Teide, 6, 08031, Barcelona, Barcelona, Spain","Carrer del Teide, 6, 08031 Barcelona, Spain",41.4300393,2.1695483
F08012260,Font olivet. anna m.,Carrer,Roger de flor,119,8401,286 granollers 3 - centre est,938706030,Vallès Oriental,Granollers,Barcelona,"Carrer Roger de flor, 119, 08401, Granollers, Barcelona, Spain","Carrer de Roger de Flor, 119, 08401 Granollers, Barcelona, Spain",41.6034985,2.2830847
F08012278,Benavent valles. josep,Avinguda,Francesc macia,18,8800,317 vilanova i la geltrú 2,938930924,Garraf,Vilanova i la Geltrú,Barcelona,"Avinguda Francesc macia, 18, 08800, Vilanova i la Geltrú, Barcelona, Spain","Av. de Francesc Macià, 18, 08800 Vilanova i la Geltrú, Barcelona, Spain",41.223506,1.7235096
F08012285,Perera francisco. ana maria,Carrer,Riu d'or,33,8034,44 barcelona 5-c,932050907,Barcelonès,Barcelona,Barcelona,"Carrer Riu d'or, 33, 08034, Barcelona, Barcelona, Spain","Carrer del Riu de l'Or, 33, 08034 Barcelona, Spain",41.3944833,2.1224541
F08012292,Roca de haro. maria teresa,Carrer,Torns,31,8028,36 barcelona 3-e,933335720,Barcelonès,Barcelona,Barcelona,"Carrer Torns, 31, 08028, Barcelona, Barcelona, Spain","Carrer de Torns, 31, 08028 Barcelona, Spain",41.3750535,2.1238131
F08012302,Giro ribot. manuel,Carrer,Mestre nicolau,6,8021,42 barcelona 5-a,932014495,Barcelonès,Barcelona,Barcelona,"Carrer Mestre nicolau, 6, 08021, Barcelona, Barcelona, Spain","Carrer del Mestre Nicolau, 6, 08021 Barcelona, Spain",41.393133,2.1423248
F08012310,Jaumot junyent.monica,Ronda,General mitre,9,8017,44 barcelona 5-c,932031071,Barcelonès,Barcelona,Barcelona,"Ronda General mitre, 9, 08017, Barcelona, Barcelona, Spain","Ronda del General Mitre, 9, 08017 Barcelona, Spain",41.3933336,2.1310089
F08012327,Real herraiz. julia irene,Carrer,Conca de tremp,64,8032,53 barcelona 7-c,932290590,Barcelonès,Barcelona,Barcelona,"Carrer Conca de tremp, 64, 08032, Barcelona, Barcelona, Spain","Carrer de la Conca de Tremp, 64, 08032 Barcelona, Spain",41.4214779,2.1572396
F08012334,Rojo boixareu. merce,Carrer,Industria,65,8025,47 barcelona 6-a,932588724,Barcelonès,Barcelona,Barcelona,"Carrer Industria, 65, 08025, Barcelona, Barcelona, Spain","Carrer de la Indústria, 65, 08025 Barcelona, Spain",41.4048714,2.1679184
F08012341,Serrano perez de la blanca.maria fernanda,Plaça,Sant gregori taumaturg,8,8021,44 barcelona 5-c,932019180,Barcelonès,Barcelona,Barcelona,"Plaça Sant gregori taumaturg, 8, 08021, Barcelona, Barcelona, Spain","Plaça de Sant Gregori Taumaturg, 8, 08017 Barcelona, Spain",41.39466160000000,2.137946
F08012359,Bresco mancho. jose manuel,Carrer,Sol,67,8840,401 viladecans 3,936580895,Baix Llobregat,Viladecans,Barcelona,"Carrer Sol, 67, 08840, Viladecans, Barcelona, Spain","Carrer del Sol, 67, 08840 Viladecans, Barcelona, Spain",41.31856460000000,2.0157931
F08012366,Cardona vigas.carles/cardona vigas. jordi,Carretera,Vella,20,8470,207 sant celoni,938670648,Vallès Oriental,Sant Celoni,Barcelona,"Carretera Vella, 20, 08470, Sant Celoni, Barcelona, Spain","Ctra. Vella, 20, 08470 Sant Celoni, Barcelona, Spain",41.6867095,2.4890429
F08012373,Rodes sifres. eduard,Carrer,Federico garcia lorca,1,8930,312 sant adrià del besòs 2,933812043,Barcelonès,Sant Adrià de Besòs,Barcelona,"Carrer Federico garcia lorca, 1, 08930, Sant Adrià de Besòs, Barcelona, Spain","Carrer Federico García Lorca, 1, 08020 Barcelona, Spain",41.4212439,2.2123001
F08012380,Gaspa marti. a/massana gaspa. s,Carrer,Perpinya,25,8019,74 barcelona 10-d,933050901,Barcelonès,Barcelona,Barcelona,"Carrer Perpinya, 25, 08019, Barcelona, Barcelona, Spain","Carrer de Perpinyà, 25, 08019 Barcelona, Spain",41.4188921,2.2151438
F08012398,Pastor rodriguez. joaquim maria,Carrer,Rafael  casanovas,42,8620,374 sant vicenç dels horts-1,936560807,Baix Llobregat,Sant Vicenç dels Horts,Barcelona,"Carrer Rafael  casanovas, 42, 08620, Sant Vicenç dels Horts, Barcelona, Spain","Carrer de Rafael Casanova, 42, 08620 Sant Vicenç dels Horts, Barcelona, Spain",41.39308,2.0097999
F08012408,Ramos diaz. concepcio,Carrer,Victor balaguer,34,8830,202 sant boi de llobregat 1,936400853,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Victor balaguer, 34, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer Víctor Balaguer, 34, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3456531,2.0364259
F08012415,Huertas ruz. adoración.,Avinguda,Madrid,103,8028,41 barcelona 4-c,933398563,Barcelonès,Barcelona,Barcelona,"Avinguda Madrid, 103, 08028, Barcelona, Barcelona, Spain","Av. de Madrid, 103, 08028 Barcelona, Spain",41.3788931,2.1278015
F08012422,Jene domenech. anna,Carrer,Mestre joan corrales,10,8950,117 esplugues de llobregat 2,933710049,Baix Llobregat,Esplugues de Llobregat,Barcelona,"Carrer Mestre joan corrales, 10, 08950, Esplugues de Llobregat, Barcelona, Spain","Carrer del Mestre Joan Corrales, 10, 08950 Esplugues de Llobregat, Barcelona, Spain",41.3745816,2.0863821
F08012430,Moreno murillo. juan pablo,Carrer,Garrofer,5,8940,109 cornellà de llobregat 2,933261297,Baix Llobregat,Cornellà de Llobregat,Barcelona,"Carrer Garrofer, 5, 08940, Cornellà de Llobregat, Barcelona, Spain","Carrer del Garrofer, 5, 08940 Cornellà de Llobregat, Barcelona, Spain",41.3644006,2.0803766
F08012447,Alfonso navarro. adoracio/cos alfonso. maria luz,Avinguda,America,33,8304,154 mataró 3,937903104,Maresme,Mataró,Barcelona,"Avinguda America, 33, 08304, Mataró, Barcelona, Spain","Av. d'Amèrica, 33, 08304 Mataró, Barcelona, Spain",41.5476172,2.4482274
F08012454,Perez ebri. jose ramon,,Del baixador,78,8195,389 sant cugat del vallès-2,936742372,Vallès Occidental,Sant Cugat del Vallès,Barcelona,,,,
F08012461,Balcells yáñez. carmen / balcells yáñez. camilo.,Carrer,Riu mogent,7,8170,164 montornès / montmeló,935680947,Vallès Oriental,Montornès del Vallès,Barcelona,"Carrer Riu mogent, 7, 08170, Montornès del Vallès, Barcelona, Spain","Carrer del Riu Mogent, 7, 08170 Montornès del Vallès, Barcelona, Spain",41.5429311,2.2655912
F08012479,Prats gorrochategui. matilde,Carrer,Alcantara,1,8042,63 barcelona 8-g,932543991,Barcelonès,Barcelona,Barcelona,"Carrer Alcantara, 1, 08042, Barcelona, Barcelona, Spain","Carrer d'Alcàntara, 1, 08042 Barcelona, Spain",41.4451986,2.1717544
F08012486,Yañez del rio. maria concepcion,Camí,Ral,110,8301,153 mataró 2,937904369,Maresme,Mataró,Barcelona,"Camí Ral, 110, 08301, Mataró, Barcelona, Spain","Camí Ral de la Mercè, 110, 08301 Mataró, Barcelona, Spain",41.5372972,2.4444618
F08012493,Marimon carvajal. anna maria,Avinguda,Elies pages,20,8035,55 barcelona 7-e,932471123,Barcelonès,Barcelona,Barcelona,"Avinguda Elies pages, 20, 08035, Barcelona, Barcelona, Spain","Av. d'Elies Pagès, 20, 08035 Barcelona, Spain",41.428144,2.1337126
F08012503,Pallares perez.montserrat,Via,Augusta,189,8021,42 barcelona 5-a,932092768,Barcelonès,Barcelona,Barcelona,"Via Augusta, 189, 08021, Barcelona, Barcelona, Spain","Via Augusta, 189, 08021 Barcelona, Spain",41.3977479,2.1406126
F08012510,Lopez martinez. carlos,Carrer,Luis sagnier,55,8032,326 barcelona 7-g,934562646,Barcelonès,Barcelona,Barcelona,"Carrer Luis sagnier, 55, 08032, Barcelona, Barcelona, Spain","Carrer de Lluís Sagnier, 55, 08032 Barcelona, Spain",41.4252387,2.1735876
F08012528,Reverter agueras. manuel c.,Carrer,Viladomat,90,8015,21 barcelona 2-a,934233859,Barcelonès,Barcelona,Barcelona,"Carrer Viladomat, 90, 08015, Barcelona, Barcelona, Spain","C. de Viladomat, 90, 08015 Barcelona, Spain",41.37925510000000,2.1583683
F08012535,Crespo molina. judith,Avinguda,Vallcarca,252,8023,50 barcelona 6-d,934180051,Barcelonès,Barcelona,Barcelona,"Avinguda Vallcarca, 252, 08023, Barcelona, Barcelona, Spain","Avinguda de Vallcarca, 252, 08023 Barcelona, Spain",41.41972450000000,2.1409828
F08012542,Barbera mare. elisabet,Carrer,Santa rosalia,31,8035,55 barcelona 7-e,932298889,Barcelonès,Barcelona,Barcelona,"Carrer Santa rosalia, 31, 08035, Barcelona, Barcelona, Spain","Carrer de Santa Rosalia, 31, 08035 Barcelona, Spain",41.42153,2.14534
F08012550,Garcia porcel. silvia,Carrer,Nuria,170,8224,250 terrassa d,937880429,Vallès Occidental,Terrassa,Barcelona,"Carrer Nuria, 170, 08224, Terrassa, Barcelona, Spain","Carrer de Núria, 170, 08224 Terrassa, Barcelona, Spain",41.5604853,1.9975146
F08012567,Adsara grau. jordi,Carrer,Joan valenti escalas,7,8923,368 santa coloma de gramenet 6,933921002,Barcelonès,Santa Coloma de Gramenet,Barcelona,"Carrer Joan valenti escalas, 7, 08923, Santa Coloma de Gramenet, Barcelona, Spain","Carrer de Juan Valentí Escalas, 7, 08923 Santa Coloma de Gramenet, Barcelona, Spain",41.447154,2.2165443
F08012581,Jornet r. . artur/jornet m.ma lluisa,Carrer,Germa joaquim,113,8223,356 terrassa-g,937851691,Vallès Occidental,Terrassa,Barcelona,"Carrer Germa joaquim, 113, 08223, Terrassa, Barcelona, Spain","Carrer del Germà Joaquim, 113, 08223 Terrassa, Barcelona, Spain",41.5523989,2.0220064
F08012599,Golano gibert. marta,Carrer,Pareto,39,8902,292 l'hospitalet de llobregat 5-s.eulàlia n.,933314594,Barcelonès, L' Hospitalet De Llobregat,Barcelona,"Carrer Pareto, 39, 08902,  L' Hospitalet De Llobregat, Barcelona, Spain","Carrer Pareto, 39, 08902 L'Hospitalet de Llobregat, Barcelona, Spain",41.3654416,2.1276432
F08012609,Bastida calvo. josefa/vilaro teixido. jordi/vilaro bastida. adria,Rambla,Francesc macia,38-40,8226,252 terrassa f,937856945,Vallès Occidental,Terrassa,Barcelona,"Rambla Francesc macia, 38-40, 08226, Terrassa, Barcelona, Spain","Rambla de Francesc Macià, 38, 40, 08226 Terrassa, Barcelona, Spain",41.576476,2.0213175
F08012616,Garcia salmeron. anabel,Ronda,O'donell,102,8302,158 mataró 7,937980343,Maresme,Mataró,Barcelona,"Ronda O'donell, 102, 08302, Mataró, Barcelona, Spain","Ronda O'Donnell, 102, 08302 Mataró, Barcelona, Spain",41.5402631,2.4352495
F08012623,Martinez estornell. zoa.,Carrer,Maria benlliure,84,8917,279 badalona 8,933877196,Barcelonès,Badalona,Barcelona,"Carrer Maria benlliure, 84, 08917, Badalona, Barcelona, Spain","Carrer de Marià Benlliure, 84, 08917 Badalona, Barcelona, Spain",41.4474656,2.2292106
F08012648,Soldevila sitjes. santiago,,Maragall,310,8031,59 barcelona 8-c,934291165,Barcelonès,Barcelona,Barcelona,,,,
F08012655,Rivero ferrer. enrique javier,Plaça,Moixiganga,5-6,8800,317 vilanova i la geltrú 2,938144844,Garraf,Vilanova i la Geltrú,Barcelona,"Plaça Moixiganga, 5-6, 08800, Vilanova i la Geltrú, Barcelona, Spain","Plaça de la Moixiganga, 5-6, 08800 Vilanova i la Geltrú, Barcelona, Spain",41.2300335,1.7257191
F08012662,Sala bossy. francesca/sala bossy. david,Carrer,Mare de deu del port,385,8038,383 barcelona 3-h,933327345,Barcelonès,Barcelona,Barcelona,"Carrer Mare de deu del port, 385, 08038, Barcelona, Barcelona, Spain","Carrer de la Mare de Déu de Port, 385, 08038 Barcelona, Spain",41.3636628,2.1392175
F08012670,Cabre menendez. m jose,Carrer,Sant feliu,87,8906,288 l'hospitalet de llobregat 1 - centre,933381062,Barcelonès, L' Hospitalet De Llobregat,Barcelona,"Carrer Sant feliu, 87, 08906,  L' Hospitalet De Llobregat, Barcelona, Spain","C/ Iberia, 87, 08906 L'Hospitalet de Llobregat, Barcelona, Spain",41.3726764,2.1039637
F08012687,Baeta alquezar. m. carme / bou sais.alicia,Carrer,Felip ii,70,8027,65 barcelona 9-a,933523159,Barcelonès,Barcelona,Barcelona,"Carrer Felip ii, 70, 08027, Barcelona, Barcelona, Spain","Carrer de Felip II, 70, 08027 Barcelona, Spain",41.4194947,2.1883749
F08012694,Bellavista jonch. francesc,Carrer,Francesc macia,56,8401,287 granollers 4 - sud,938701535,Vallès Oriental,Granollers,Barcelona,"Carrer Francesc macia, 56, 08401, Granollers, Barcelona, Spain","Carrer de Francesc Macià i Llussà, 56, 08401 Granollers, Barcelona, Spain",41.6018647,2.2873662
F08012704,Ormad cortes. miguel angel,Carrer,Llinars del valles,5,8030,69 barcelona 9-e,933149664,Barcelonès,Barcelona,Barcelona,"Carrer Llinars del valles, 5, 08030, Barcelona, Barcelona, Spain","Carrer de Llinars del Vallès, 5, 08030 Barcelona, Spain",41.4348591,2.2071616
F08012711,Gomez salamanca. silvia,,Valldaura,191,8016,,933549505,Barcelonès,Barcelona,Barcelona,,,,
F08012729,Leon berrocal. maria,Carrer,Farigola,48,8023,50 barcelona 6-d,932130506,Barcelonès,Barcelona,Barcelona,"Carrer Farigola, 48, 08023, Barcelona, Barcelona, Spain","Carrer de la Farigola, 48, 08023 Barcelona, Spain",41.4131879,2.146664
F08012743,Xuriguera hernandez. david,Carrer,Ramon rocafull,95,8032,54 barcelona 7-d,932206601,Barcelonès,Barcelona,Barcelona,"Carrer Ramon rocafull, 95, 08032, Barcelona, Barcelona, Spain","Carrer de Ramon Rocafull, 95, 08032 Barcelona, Spain",41.4219478,2.1551397
F08012750,Molto rodriguez. fernando,Plaça,Lluí?s companys,6,8849,401 viladecans 3,936581491,Baix Llobregat,Sant Climent de Llobregat,Barcelona,"Plaça Lluí?s companys, 6, 08849, Sant Climent de Llobregat, Barcelona, Spain","Plaça Lluis Companys, 6, 08849 Sant Climent de Llobregat, Barcelona, Spain",41.3372749,1.9961534
F08012768,Prendes alvargonzález. isabel,Carrer,Josep coroleu,47,8800,316 vilanova i la geltrú 1,938931069,Garraf,Vilanova i la Geltrú,Barcelona,"Carrer Josep coroleu, 47, 08800, Vilanova i la Geltrú, Barcelona, Spain","Carrer de Josep Coroleu, 47, 08800 Vilanova i la Geltrú, Barcelona, Spain",41.2243753,1.7174087
F08012775,Bardera juncosa. pedro,Carrer,Roger de flor,303,8025,47 barcelona 6-a,934588267,Barcelonès,Barcelona,Barcelona,"Carrer Roger de flor, 303, 08025, Barcelona, Barcelona, Spain","Carrer de Roger de Flor, 303, 08037 Barcelona, Spain",41.40503590000000,2.1640479
F08012782,Lopez juan. enriqueta,Carrer,Benet mateu,32,8034,44 barcelona 5-c,932038478,Barcelonès,Barcelona,Barcelona,"Carrer Benet mateu, 32, 08034, Barcelona, Barcelona, Spain","Carrer de Benet Mateu, 32, 08034 Barcelona, Spain",41.3925756,2.1269128
F08012790,Sans alvarez-montesinos. anna maria,Carrer,Villarroel,251,8036,25 barcelona 2-e,932303997,Barcelonès,Barcelona,Barcelona,"Carrer Villarroel, 251, 08036, Barcelona, Barcelona, Spain","C. de Villarroel, 251, 08036 Barcelona, Spain",41.39182600000000,2.1477486
F08012817,Blasco nicolau.paola,Avinguda,Ros i güell,6,8915,282 badalona 11,933954555,Barcelonès,Badalona,Barcelona,"Avinguda Ros i güell, 6, 08915, Badalona, Barcelona, Spain","Avinguda de Ros i Güell, 6, 08916 Badalona, Barcelona, Spain",41.46628,2.2379121
F08012824,Camps martinez. agnes,Carrer,Major,11,8508,212 sant hipòlit de voltregà,938591394,Osona, Les Masies De Voltregà,Barcelona,"Carrer Major, 11, 08508,  Les Masies De Voltregà, Barcelona, Spain","Carrer Major, 11, 08508 Les Masies de Voltregà, Barcelona, Spain",42.04027080000000,2.2308819
F08012831,Costa rabasa. m lluisa/serena costa. bruno/serena. ivan,Carrer,Loreto,20,8029,39 barcelona 4-a,932307766,Barcelonès,Barcelona,Barcelona,"Carrer Loreto, 20, 08029, Barcelona, Barcelona, Spain","Carrer de Loreto, 20, 08029 Barcelona, Spain",41.3895415,2.1421138
F08012849,Sabes arenillas. sonia,Carrer,Doctor letamendi,13,8031,56 barcelona 7-f,934279094,Barcelonès,Barcelona,Barcelona,"Carrer Doctor letamendi, 13, 08031, Barcelona, Barcelona, Spain","Carrer del Dr. Letamendi, 13, 08031 Barcelona, Spain",41.43484,2.1592736
F08012856,Pages bertran. f.xavier,Carrer,Pau muntades,54,8700,371 igualada-1,938030075,Anoia,Igualada,Barcelona,"Carrer Pau muntades, 54, 08700, Igualada, Barcelona, Spain","Carrer de Pau Muntadas, 54, 08700 Igualada, Barcelona, Spain",41.5796143,1.6310145
F08012863,Trias banyeres. jordi,Passeig,Antoni gassol,22,8018,331 barcelona 10-j,933075067,Barcelonès,Barcelona,Barcelona,"Passeig Antoni gassol, 22, 08018, Barcelona, Barcelona, Spain","Pg. de Gràcia, Barcelona, Spain",41.3880345,2.170281
F08012870,Vives segui. ma assumpcio,Carrer,Gran via corts catalanes,1158,8020,74 barcelona 10-d,933146860,Barcelonès,Barcelona,Barcelona,"Carrer Gran via corts catalanes, 1158, 08020, Barcelona, Barcelona, Spain","Gran Via de les Corts Catalanes, 1158, 08020 Barcelona, Spain",41.41807730000000,2.2074125
F08012888,Tintore calcedo.anna m/tintore calcedo.begoña,Carrer,Andrade,198,8020,331 barcelona 10-j,933143118,Barcelonès,Barcelona,Barcelona,"Carrer Andrade, 198, 08020, Barcelona, Barcelona, Spain","C. d'Andrade, 198, 08020 Barcelona, Spain",41.4176605,2.203696
F08012895,Broggi coma. antoni,Passeig,Arriassa,7,0,,933139096,Barcelonès,Barcelona,Barcelona,"Passeig Arriassa, 7, 0, Barcelona, Barcelona, Spain","Pg. de Gràcia, Barcelona, Spain",41.3880345,2.170281
F08012905,García ruiz. jaime,Avinguda,Corts catalanes,26,8930,312 sant adrià del besòs 2,933811317,Barcelonès,Sant Adrià de Besòs,Barcelona,"Avinguda Corts catalanes, 26, 08930, Sant Adrià de Besòs, Barcelona, Spain","Avinguda de les Corts Catalanes, 26, 08930 Barcelona, Spain",41.4223459,2.2130337
